datum,luftfeuchtigkeit,durchschnittstemperatur,sichtweite,wetter,hoechsttemperatur,windgeschwindigkeit,tiefsttemperatur,sonnenaufgang,sonnenuntergang,niederschlag
2015-09-03,71.0,16.4,9.9,Light rain shower,19.3,10.1,11.1,05:43 AM,07:02 PM,1.1
2015-09-04,78.0,10.9,9.7,Sunny,12.6,7.5,9.6,05:44 AM,07:00 PM,0.08
2015-09-05,80.0,17.8,8.6,Patchy rain possible,20.9,11.1,11.9,05:45 AM,06:58 PM,0.92
2015-09-06,78.0,17.4,8.9,Patchy rain possible,21.0,11.6,7.7,05:47 AM,06:56 PM,0.47
2015-09-07,78.0,12.2,10.0,Overcast,14.5,17.6,6.7,05:48 AM,06:54 PM,0.34
2015-09-08,78.0,14.4,7.5,Fog,18.2,12.6,5.0,05:50 AM,06:52 PM,0.2
2015-09-09,72.0,14.5,10.0,Partly cloudy,17.9,18.0,6.7,05:51 AM,06:50 PM,0.1
2015-09-10,74.0,13.3,10.0,Sunny,17.3,21.2,6.3,05:52 AM,06:48 PM,0.0
2015-09-11,71.0,15.3,10.0,Sunny,20.9,8.3,6.7,05:54 AM,06:45 PM,0.0
2015-09-12,69.0,19.7,9.9,Patchy rain possible,25.0,15.8,10.9,05:55 AM,06:43 PM,0.6
2015-09-13,88.0,17.9,8.3,Moderate rain at times,19.9,14.4,14.3,05:56 AM,06:41 PM,7.2
2015-09-14,83.0,15.2,8.9,Patchy light rain with thunder,18.8,24.1,11.3,05:58 AM,06:39 PM,9.0
2015-09-15,75.0,14.9,10.0,Cloudy,17.9,19.1,10.5,05:59 AM,06:37 PM,0.2
2015-09-16,79.0,12.1,5.9,Light drizzle,13.8,13.3,10.5,06:01 AM,06:35 PM,1.53
2015-09-17,80.0,14.5,7.9,Patchy rain possible,17.8,10.5,9.2,06:02 AM,06:33 PM,1.35
2015-09-18,83.0,14.5,8.3,Patchy rain possible,17.4,10.5,10.3,06:03 AM,06:30 PM,2.46
2015-09-19,80.0,13.7,7.8,Patchy rain possible,17.1,9.8,9.0,06:05 AM,06:28 PM,0.37
2015-09-20,78.0,14.2,8.3,Patchy rain possible,17.9,7.8,7.9,06:06 AM,06:26 PM,0.24
2015-09-21,74.0,14.8,10.0,Sunny,21.0,8.3,5.8,06:08 AM,06:24 PM,0.0
2015-09-22,80.0,13.3,9.9,Overcast,17.3,21.2,9.2,06:09 AM,06:22 PM,0.9
2015-09-23,88.0,10.5,8.8,Light rain shower,12.9,20.5,7.9,06:10 AM,06:20 PM,5.9
2015-09-24,79.0,13.4,10.0,Light rain shower,17.1,10.8,8.4,06:12 AM,06:18 PM,1.1
2015-09-25,79.0,13.5,10.0,Overcast,17.1,9.0,7.0,06:13 AM,06:16 PM,0.2
2015-09-26,78.0,13.3,10.0,Cloudy,17.2,18.4,9.2,06:15 AM,06:14 PM,0.0
2015-09-27,72.0,12.5,10.0,Partly cloudy,16.3,23.4,7.3,06:16 AM,06:11 PM,0.0
2015-09-28,68.0,11.4,10.0,Partly cloudy,14.7,26.3,6.3,06:18 AM,06:09 PM,0.0
2015-09-29,67.0,11.7,10.0,Sunny,15.3,35.6,5.5,06:19 AM,06:07 PM,0.0
2015-09-30,67.0,10.7,10.0,Sunny,14.6,28.4,5.0,06:20 AM,06:05 PM,0.0
2015-10-01,69.0,10.2,10.0,Sunny,15.2,21.2,2.7,06:22 AM,06:03 PM,0.0
2015-10-02,74.0,12.2,10.0,Sunny,17.4,16.6,5.0,06:23 AM,06:01 PM,0.0
2015-10-03,75.0,14.9,10.0,Sunny,20.2,10.1,8.5,06:25 AM,05:59 PM,0.0
2015-10-04,84.0,12.2,8.5,Moderate rain,15.9,13.3,9.5,06:26 AM,05:57 PM,12.8
2015-10-05,72.0,15.0,9.4,Cloudy,19.0,13.0,7.7,06:28 AM,05:55 PM,0.6
2015-10-06,85.0,17.1,9.4,Moderate or heavy rain shower,21.8,15.1,12.1,06:29 AM,05:53 PM,6.98
2015-10-07,85.0,14.3,9.0,Light rain shower,16.0,22.0,10.3,06:31 AM,05:51 PM,1.7
2015-10-08,80.0,12.3,7.0,Mist,15.2,7.6,6.9,06:32 AM,05:49 PM,0.1
2015-10-09,78.0,12.7,10.0,Cloudy,15.6,11.9,7.0,06:34 AM,05:47 PM,0.1
2015-10-10,86.0,11.0,8.0,Mist,13.9,16.2,6.3,06:35 AM,05:45 PM,0.3
2015-10-11,81.0,10.1,8.0,Cloudy,13.5,18.7,5.2,06:37 AM,05:43 PM,0.1
2015-10-12,69.0,7.6,10.0,Partly cloudy,11.9,12.6,1.5,06:38 AM,05:41 PM,0.0
2015-10-13,72.0,9.3,9.9,Partly cloudy,13.2,9.7,3.5,06:40 AM,05:39 PM,1.0
2015-10-14,83.0,5.3,7.9,Light drizzle,7.1,10.8,2.3,06:41 AM,05:37 PM,1.7
2015-10-15,90.0,4.4,7.4,Light sleet,5.6,10.4,2.0,06:43 AM,05:35 PM,3.4
2015-10-16,84.0,5.1,7.0,Light drizzle,7.8,9.7,1.6,06:44 AM,05:33 PM,0.4
2015-10-17,78.0,5.8,10.0,Cloudy,9.8,7.9,-1.1,06:46 AM,05:31 PM,0.1
2015-10-18,82.0,5.7,10.0,Cloudy,9.6,5.0,-0.4,06:47 AM,05:29 PM,0.0
2015-10-19,86.0,5.8,6.3,Fog,9.6,6.1,0.8,06:49 AM,05:27 PM,0.2
2015-10-20,88.0,5.9,7.1,Patchy light drizzle,9.5,7.9,0.5,06:50 AM,05:25 PM,0.4
2015-10-21,87.0,7.9,8.8,Cloudy,11.1,3.6,1.7,06:52 AM,05:23 PM,0.4
2015-10-22,83.0,7.8,9.4,Patchy light drizzle,10.5,10.8,3.9,06:54 AM,05:22 PM,0.4
2015-10-23,81.0,11.0,9.0,Mist,13.6,6.8,6.3,06:55 AM,05:20 PM,0.52
2015-10-24,82.0,8.7,9.1,Patchy rain possible,11.9,9.8,4.5,06:57 AM,05:18 PM,0.44
2015-10-25,82.0,11.5,9.7,Cloudy,15.0,11.9,6.9,06:58 AM,05:16 PM,0.29
2015-10-26,86.0,11.1,8.0,Mist,15.3,12.2,4.9,07:00 AM,05:14 PM,0.0
2015-10-27,80.0,10.6,10.0,Partly cloudy,15.5,9.4,5.0,07:01 AM,05:12 PM,0.0
2015-10-28,73.0,9.1,10.0,Overcast,12.7,9.0,4.4,07:03 AM,05:11 PM,0.0
2015-10-29,92.0,9.7,5.9,Moderate rain,12.3,9.4,5.5,07:05 AM,05:09 PM,5.1
2015-10-30,88.0,8.9,7.0,Mist,12.2,12.2,4.5,07:06 AM,05:07 PM,0.0
2015-10-31,86.0,9.6,10.0,Partly cloudy,14.0,13.7,3.6,07:08 AM,05:06 PM,0.0
2015-11-01,78.0,11.8,10.0,Sunny,17.1,7.6,5.8,07:09 AM,05:04 PM,0.0
2015-11-02,72.0,7.9,10.0,Sunny,12.8,5.8,4.2,07:11 AM,05:02 PM,0.0
2015-11-03,60.0,8.6,10.0,Partly cloudy,14.1,6.5,3.8,07:13 AM,05:01 PM,0.0
2015-11-04,56.0,11.0,10.0,Partly cloudy,16.8,7.9,3.7,07:14 AM,04:59 PM,0.0
2015-11-05,74.0,11.5,10.0,Partly cloudy,16.5,9.7,5.8,07:16 AM,04:57 PM,0.0
2015-11-06,76.0,13.7,10.0,Partly cloudy,17.5,12.6,9.8,07:17 AM,04:56 PM,0.0
2015-11-07,88.0,15.2,9.8,Light rain shower,18.3,13.7,11.3,07:19 AM,04:54 PM,3.1
2015-11-08,84.0,15.2,10.0,Partly cloudy,19.0,13.3,9.5,07:21 AM,04:53 PM,0.0
2015-11-09,80.0,14.1,9.9,Light rain shower,15.9,26.6,11.4,07:22 AM,04:52 PM,1.6
2015-11-10,77.0,12.9,10.0,Partly cloudy,16.4,18.7,9.7,07:24 AM,04:50 PM,0.0
2015-11-11,75.0,11.3,10.0,Sunny,14.6,8.3,6.2,07:25 AM,04:49 PM,0.0
2015-11-12,83.0,9.4,10.0,Partly cloudy,14.5,9.4,4.2,07:27 AM,04:47 PM,0.0
2015-11-13,77.0,10.0,10.0,Cloudy,13.2,25.6,6.2,07:29 AM,04:46 PM,0.3
2015-11-14,79.0,7.6,9.0,Overcast,9.7,27.0,4.5,07:30 AM,04:45 PM,0.5
2015-11-15,71.0,11.3,9.0,Partly cloudy,12.9,42.1,7.1,07:32 AM,04:44 PM,0.3
2015-11-16,70.0,11.0,10.0,Sunny,15.0,15.5,7.1,07:33 AM,04:42 PM,0.0
2015-11-17,79.0,12.3,9.9,Patchy rain possible,13.4,32.0,7.5,07:35 AM,04:41 PM,0.3
2015-11-18,75.0,12.1,10.0,Partly cloudy,13.6,43.9,9.6,07:36 AM,04:40 PM,0.0
2015-11-19,77.0,12.5,10.0,Overcast,12.9,42.1,10.6,07:38 AM,04:39 PM,0.4
2015-11-20,92.0,8.1,4.9,Heavy rain,10.3,33.1,5.1,07:39 AM,04:38 PM,93.2
2015-11-21,85.0,3.1,7.6,Patchy heavy snow,5.9,27.0,-0.6,07:41 AM,04:37 PM,6.9
2015-11-22,88.0,1.1,7.3,Heavy snow,2.2,20.5,-0.7,07:42 AM,04:36 PM,2.2
2015-11-23,93.0,-0.6,7.9,Moderate or heavy snow showers,1.9,14.0,-2.9,07:44 AM,04:35 PM,1.8
2015-11-24,82.0,0.6,8.0,Overcast,2.7,16.2,-2.0,07:45 AM,04:34 PM,0.4
2015-11-25,92.0,1.6,6.1,Moderate or heavy sleet,3.1,19.8,-0.1,07:47 AM,04:33 PM,8.3
2015-11-26,96.0,1.7,5.6,Light sleet showers,3.7,11.5,0.4,07:48 AM,04:33 PM,5.1
2015-11-27,90.0,1.6,8.9,Patchy snow possible,3.9,8.3,-0.3,07:49 AM,04:32 PM,0.1
2015-11-28,89.0,1.1,8.1,Heavy snow,3.0,25.2,-2.0,07:51 AM,04:31 PM,7.5
2015-11-29,85.0,5.3,7.9,Light rain,6.7,40.3,1.2,07:52 AM,04:31 PM,3.0
2015-11-30,85.0,8.2,8.1,Moderate rain,8.9,44.6,7.2,07:53 AM,04:30 PM,8.6
2015-12-01,89.0,8.8,7.5,Moderate rain,9.5,41.8,7.3,07:55 AM,04:29 PM,18.4
2015-12-02,89.0,8.5,9.0,Partly cloudy,10.9,8.6,4.6,07:56 AM,04:29 PM,0.0
2015-12-03,81.0,6.1,10.0,Sunny,8.9,7.3,3.0,07:57 AM,04:28 PM,0.0
2015-12-04,78.0,4.9,8.8,Light rain,6.7,16.9,1.6,07:58 AM,04:28 PM,2.7
2015-12-05,88.0,6.4,8.0,Sunny,10.6,12.2,2.8,07:59 AM,04:28 PM,0.0
2015-12-06,84.0,6.8,10.0,Partly cloudy,10.3,16.6,4.5,08:01 AM,04:27 PM,0.0
2015-12-07,83.0,7.5,10.0,Sunny,11.5,13.7,4.6,08:02 AM,04:27 PM,0.0
2015-12-08,82.0,5.6,10.0,Sunny,9.8,10.8,3.1,08:03 AM,04:27 PM,0.0
2015-12-09,91.0,5.8,6.4,Moderate rain,7.1,16.9,3.1,08:04 AM,04:27 PM,4.6
2015-12-10,79.0,3.5,9.0,Overcast,6.3,11.5,1.2,08:05 AM,04:27 PM,0.0
2015-12-11,72.0,4.0,10.0,Partly cloudy,7.3,22.0,1.6,08:06 AM,04:27 PM,0.0
2015-12-12,87.0,5.9,10.0,Partly cloudy,8.5,22.7,4.2,08:07 AM,04:27 PM,0.1
2015-12-13,88.0,4.5,10.0,Sunny,7.5,13.7,1.9,08:08 AM,04:27 PM,0.0
2015-12-14,76.0,4.0,10.0,Partly cloudy,7.1,11.2,1.5,08:08 AM,04:27 PM,0.0
2015-12-15,79.0,5.0,10.0,Partly cloudy,8.7,12.6,2.5,08:09 AM,04:27 PM,0.0
2015-12-16,90.0,7.2,8.5,Moderate rain,8.6,15.1,4.8,08:10 AM,04:27 PM,13.9
2015-12-17,91.0,9.5,7.9,Mist,11.9,12.6,7.6,08:11 AM,04:27 PM,2.3
2015-12-18,88.0,0.2,7.9,Light freezing rain,2.0,11.1,-1.5,08:11 AM,04:28 PM,0.36
2015-12-19,88.0,0.5,7.9,Light freezing rain,1.7,13.1,-0.9,08:12 AM,04:28 PM,1.34
2015-12-20,91.0,0.4,7.6,Light freezing rain,1.6,15.5,-1.3,08:13 AM,04:28 PM,1.62
2015-12-21,83.0,8.0,8.5,Moderate rain at times,9.8,21.6,6.0,08:13 AM,04:29 PM,5.9
2015-12-22,79.0,8.6,10.0,Sunny,11.3,22.7,6.4,08:14 AM,04:29 PM,0.2
2015-12-23,88.0,8.5,8.0,Mist,11.1,18.4,6.4,08:14 AM,04:30 PM,0.1
2015-12-24,83.0,7.8,10.0,Cloudy,10.2,16.6,6.2,08:15 AM,04:30 PM,0.0
2015-12-25,85.0,8.6,10.0,Partly cloudy,11.7,16.6,6.3,08:15 AM,04:31 PM,0.0
2015-12-26,79.0,7.7,10.0,Sunny,11.2,13.0,6.0,08:15 AM,04:32 PM,0.0
2015-12-27,75.0,7.4,10.0,Partly cloudy,11.1,11.9,4.8,08:16 AM,04:32 PM,0.0
2015-12-28,77.0,0.9,9.0,Light freezing rain,3.5,15.7,-1.4,08:16 AM,04:33 PM,0.8
2015-12-29,74.0,4.1,9.8,Light freezing rain,7.7,10.7,-0.7,08:16 AM,04:34 PM,0.65
2015-12-30,88.0,3.4,10.0,Partly cloudy,5.3,13.0,0.6,08:16 AM,04:35 PM,0.0
2015-12-31,89.0,3.8,6.8,Light rain,5.1,13.0,1.3,08:16 AM,04:36 PM,5.1
2016-01-01,92.0,3.5,7.0,Mist,8.1,14.8,0.4,08:16 AM,04:37 PM,0.1
2016-01-02,93.0,3.1,7.6,Moderate rain,3.9,14.8,1.0,08:16 AM,04:38 PM,13.8
2016-01-03,91.0,4.3,8.4,Patchy light drizzle,6.4,14.4,2.4,08:16 AM,04:39 PM,5.4
2016-01-04,89.0,0.2,7.7,Patchy moderate snow,1.6,16.0,-0.9,08:16 AM,04:40 PM,2.6
2016-01-05,89.0,3.9,8.1,Thundery outbreaks possible,6.0,18.0,-0.1,08:16 AM,04:41 PM,1.07
2016-01-06,89.0,3.8,6.9,Light rain,5.9,11.9,1.4,08:16 AM,04:42 PM,1.9
2016-01-07,88.0,3.7,9.3,Moderate rain,5.8,27.4,1.2,08:15 AM,04:43 PM,7.8
2016-01-08,87.0,4.2,8.4,Patchy light drizzle,7.0,22.0,1.9,08:15 AM,04:44 PM,0.9
2016-01-09,92.0,4.4,9.9,Cloudy,7.2,7.2,2.0,08:15 AM,04:46 PM,1.2
2016-01-10,87.0,5.5,7.5,Light rain,7.7,19.8,3.1,08:14 AM,04:47 PM,6.5
2016-01-11,87.0,4.6,7.8,Moderate rain,6.9,34.2,2.9,08:14 AM,04:48 PM,16.36
2016-01-12,85.0,4.3,9.9,Light rain shower,5.8,29.5,2.8,08:13 AM,04:50 PM,1.2
2016-01-13,87.0,2.5,7.9,Heavy snow,3.5,45.0,0.5,08:13 AM,04:51 PM,6.6
2016-01-14,79.0,1.8,9.6,Overcast,4.2,22.7,-0.7,08:12 AM,04:52 PM,0.2
2016-01-15,86.0,-0.8,2.1,Blizzard,-0.5,42.5,-1.3,08:11 AM,04:54 PM,7.6
2016-01-16,95.0,-0.9,5.8,Heavy snow,0.6,24.1,-2.5,08:11 AM,04:55 PM,3.1
2016-01-17,95.0,-4.0,7.8,Moderate or heavy snow showers,-2.2,22.3,-9.3,08:10 AM,04:57 PM,5.6
2016-01-18,95.0,-8.4,7.8,Patchy light snow,-5.3,9.7,-10.9,08:09 AM,04:58 PM,0.1
2016-01-19,91.0,-7.1,7.5,Freezing fog,-2.6,9.7,-12.6,08:08 AM,05:00 PM,0.0
2016-01-20,91.0,-8.9,6.3,Freezing fog,-3.2,5.0,-14.1,08:08 AM,05:01 PM,0.0
2016-01-21,93.0,-5.1,7.0,Patchy light snow,-0.7,9.7,-10.2,08:07 AM,05:03 PM,0.0
2016-01-22,88.0,-5.1,9.0,Sunny,-1.7,11.5,-8.9,08:06 AM,05:04 PM,0.0
2016-01-23,96.0,1.0,6.4,Freezing fog,1.9,20.9,-0.8,08:05 AM,05:06 PM,2.0
2016-01-24,88.0,1.7,6.4,Mist,3.7,11.2,-1.5,08:04 AM,05:07 PM,0.2
2016-01-25,77.0,3.9,10.0,Partly cloudy,6.1,11.5,1.6,08:03 AM,05:09 PM,0.0
2016-01-26,83.0,5.9,10.0,Sunny,8.8,15.5,2.6,08:02 AM,05:11 PM,0.0
2016-01-27,85.0,8.0,10.0,Overcast,9.9,18.4,5.2,08:00 AM,05:12 PM,0.0
2016-01-28,90.0,7.5,7.6,Light rain,8.4,22.0,5.3,07:59 AM,05:14 PM,5.5
2016-01-29,89.0,5.4,8.9,Patchy rain possible,7.7,17.3,3.2,07:58 AM,05:15 PM,3.8
2016-01-30,79.0,6.0,8.8,Light drizzle,8.1,36.0,2.6,07:57 AM,05:17 PM,4.5
2016-01-31,91.0,5.3,7.4,Moderate rain,7.6,38.9,3.3,07:56 AM,05:19 PM,13.3
2016-02-01,87.0,9.7,9.4,Light rain,10.5,42.5,7.4,07:54 AM,05:20 PM,7.0
2016-02-02,84.0,8.7,10.0,Cloudy,11.1,29.5,6.8,07:53 AM,05:22 PM,0.0
2016-02-03,86.0,3.8,8.3,Moderate or heavy snow showers,4.9,30.6,0.6,07:51 AM,05:24 PM,10.6
2016-02-04,89.0,3.1,6.6,Heavy snow,4.5,41.4,0.9,07:50 AM,05:25 PM,9.8
2016-02-05,90.0,6.3,7.9,Light drizzle,9.0,12.2,3.2,07:49 AM,05:27 PM,1.8
2016-02-06,76.0,7.3,10.0,Overcast,11.4,16.2,3.5,07:47 AM,05:29 PM,0.0
2016-02-07,80.0,6.6,8.9,Light rain,8.7,21.6,4.3,07:46 AM,05:30 PM,1.5
2016-02-08,78.0,7.9,9.4,Moderate or heavy rain with thunder,10.5,48.6,3.2,07:44 AM,05:32 PM,9.1
2016-02-09,83.0,8.1,8.0,Moderate rain,10.1,41.0,5.0,07:43 AM,05:34 PM,13.4
2016-02-10,84.0,2.1,2.8,Heavy snow,3.0,36.4,1.1,07:41 AM,05:35 PM,5.6
2016-02-11,85.0,2.6,6.6,Heavy snow,4.5,25.6,0.6,07:39 AM,05:37 PM,1.9
2016-02-12,84.0,2.0,6.8,Patchy heavy snow,4.2,18.0,-0.6,07:38 AM,05:38 PM,3.4
2016-02-13,87.0,4.4,7.8,Moderate or heavy rain with thunder,6.5,27.0,0.4,07:36 AM,05:40 PM,7.1
2016-02-14,88.0,5.0,8.8,Moderate rain,5.9,34.6,3.2,07:34 AM,05:42 PM,12.6
2016-02-15,90.0,2.7,4.1,Heavy snow,3.8,17.6,1.5,07:33 AM,05:43 PM,3.1
2016-02-16,87.0,1.3,6.6,Moderate or heavy snow showers,2.9,20.5,-0.5,07:31 AM,05:45 PM,1.6
2016-02-17,86.0,1.3,7.0,Heavy snow,2.9,22.7,-0.7,07:29 AM,05:47 PM,0.8
2016-02-18,80.0,3.6,10.0,Cloudy,7.0,9.0,-0.3,07:27 AM,05:48 PM,0.0
2016-02-19,84.0,1.9,5.1,Heavy snow,3.8,24.1,-0.9,07:26 AM,05:50 PM,2.1
2016-02-20,85.0,3.7,8.0,Light sleet,5.8,40.7,-0.8,07:24 AM,05:51 PM,10.6
2016-02-21,85.0,9.8,8.8,Light rain,11.1,43.9,7.6,07:22 AM,05:53 PM,3.1
2016-02-22,83.0,9.3,10.0,Partly cloudy,11.5,29.2,6.8,07:20 AM,05:55 PM,0.0
2016-02-23,91.0,3.6,5.8,Heavy snow,6.1,28.4,0.4,07:18 AM,05:56 PM,15.4
2016-02-24,82.0,2.7,9.4,Cloudy,5.4,10.8,-1.6,07:16 AM,05:58 PM,0.2
2016-02-25,85.0,1.6,6.9,Heavy snow,3.7,11.9,-2.5,07:14 AM,05:59 PM,3.6
2016-02-26,69.0,1.4,10.0,Overcast,4.3,13.3,-3.0,07:12 AM,06:01 PM,0.0
2016-02-27,76.0,2.0,10.0,Sunny,6.4,11.5,-2.7,07:11 AM,06:03 PM,0.0
2016-02-28,80.0,2.1,8.1,Patchy light drizzle,5.0,19.8,-1.6,07:09 AM,06:04 PM,0.5
2016-02-29,92.0,1.4,3.5,Heavy snow,2.6,22.7,-1.1,07:07 AM,06:06 PM,9.4
2016-03-01,89.0,0.9,6.0,Heavy snow,3.3,17.6,-2.2,07:05 AM,06:07 PM,4.8
2016-03-02,92.0,4.1,7.9,Moderate or heavy sleet,5.9,24.5,0.4,07:03 AM,06:09 PM,8.7
2016-03-03,87.0,2.2,8.0,Moderate or heavy snow with thunder,5.0,22.7,-2.2,07:01 AM,06:10 PM,3.5
2016-03-04,84.0,2.6,8.7,Light rain,5.6,22.3,-2.2,06:59 AM,06:12 PM,4.43
2016-03-05,89.0,3.7,9.3,Light sleet,4.7,12.2,1.8,06:57 AM,06:13 PM,10.0
2016-03-06,89.0,1.5,6.6,Moderate or heavy snow showers,3.6,25.6,-1.0,06:55 AM,06:15 PM,3.3
2016-03-07,82.0,1.3,8.5,Moderate or heavy snow showers,4.5,13.3,-3.1,06:52 AM,06:17 PM,1.4
2016-03-08,83.0,1.3,9.6,Patchy light snow,4.8,9.7,-3.4,06:50 AM,06:18 PM,0.4
2016-03-09,79.0,1.9,10.0,Partly cloudy,5.2,18.0,-2.5,06:48 AM,06:20 PM,0.0
2016-03-10,76.0,4.2,10.0,Sunny,8.0,9.7,-2.4,06:46 AM,06:21 PM,0.0
2016-03-11,85.0,3.7,8.0,Mist,6.8,14.8,-2.0,06:44 AM,06:23 PM,0.1
2016-03-12,87.0,4.0,8.0,Mist,7.0,13.3,-0.1,06:42 AM,06:24 PM,0.4
2016-03-13,85.0,4.3,9.4,Moderate snow,7.1,27.0,-0.3,06:40 AM,06:26 PM,0.6
2016-03-14,76.0,4.1,9.9,Patchy light snow,7.6,27.7,-0.5,06:38 AM,06:27 PM,0.2
2016-03-15,81.0,2.2,7.0,Heavy snow,4.3,18.0,-0.7,06:36 AM,06:29 PM,5.3
2016-03-16,81.0,2.4,6.3,Blizzard,5.4,39.2,-1.4,06:34 AM,06:30 PM,0.7
2016-03-17,80.0,6.3,8.0,Mist,11.6,11.9,-1.7,06:32 AM,06:32 PM,0.0
2016-03-18,71.0,8.5,10.0,Sunny,12.5,11.2,2.0,06:30 AM,06:33 PM,0.0
2016-03-19,83.0,5.1,9.0,Mist,8.2,10.1,0.4,06:27 AM,06:35 PM,0.0
2016-03-20,81.0,5.7,8.0,Mist,9.2,12.6,0.0,06:25 AM,06:36 PM,0.0
2016-03-21,81.0,5.5,9.9,Patchy rain possible,8.6,11.2,0.6,06:23 AM,06:38 PM,0.2
2016-03-22,80.0,5.6,10.0,Partly cloudy,8.6,15.1,0.9,06:21 AM,06:39 PM,0.2
2016-03-23,85.0,6.0,7.0,Light rain shower,8.2,15.8,2.3,06:19 AM,06:41 PM,2.1
2016-03-24,85.0,5.9,6.5,Light rain shower,8.3,12.6,2.5,06:17 AM,06:42 PM,1.1
2016-03-25,86.0,5.8,7.3,Moderate rain,6.9,24.8,3.1,06:15 AM,06:44 PM,9.8
2016-03-26,82.0,9.5,6.8,Mist,14.9,15.1,2.9,06:13 AM,06:45 PM,0.9
2016-03-27,80.0,8.0,9.4,Patchy light drizzle,9.9,33.5,4.2,06:11 AM,06:47 PM,0.5
2016-03-28,75.0,9.2,10.0,Partly cloudy,12.9,31.7,2.6,06:09 AM,06:49 PM,1.0
2016-03-29,74.0,9.0,9.5,Patchy rain possible,12.3,32.4,4.5,06:07 AM,06:50 PM,4.0
2016-03-30,88.0,10.4,8.8,Light rain shower,12.9,17.3,5.2,06:05 AM,06:52 PM,4.2
2016-03-31,79.0,14.6,9.8,Patchy rain possible,19.8,10.4,7.1,06:02 AM,06:53 PM,4.0
2016-04-01,88.0,7.5,8.0,Light rain shower,9.0,13.3,4.5,06:00 AM,06:55 PM,4.01
2016-04-02,82.0,11.2,10.0,Partly cloudy,16.3,13.3,3.2,05:58 AM,06:56 PM,0.0
2016-04-03,77.0,14.9,10.0,Overcast,18.4,13.7,7.2,05:56 AM,06:58 PM,0.0
2016-04-04,90.0,12.2,7.9,Moderate or heavy rain shower,14.1,9.4,9.5,05:54 AM,06:59 PM,8.5
2016-04-05,87.0,11.9,7.9,Patchy light drizzle,14.6,15.8,6.5,05:52 AM,07:01 PM,6.5
2016-04-06,80.0,11.8,9.4,Light rain shower,14.7,19.8,7.7,05:50 AM,07:02 PM,9.6
2016-04-07,81.0,8.1,7.4,Light drizzle,9.7,19.1,4.8,05:48 AM,07:04 PM,2.1
2016-04-08,66.0,8.7,10.0,Partly cloudy,11.1,9.0,3.5,05:46 AM,07:05 PM,0.1
2016-04-09,73.0,8.1,8.1,Light rain,10.8,11.9,2.6,05:44 AM,07:07 PM,3.2
2016-04-10,78.0,11.0,10.0,Partly cloudy,14.3,14.4,4.0,05:42 AM,07:08 PM,0.3
2016-04-11,75.0,12.2,10.0,Sunny,17.1,11.5,4.3,05:40 AM,07:10 PM,0.0
2016-04-12,75.0,12.7,7.8,Moderate rain,16.9,9.7,6.7,05:38 AM,07:11 PM,5.3
2016-04-13,78.0,9.8,9.0,Patchy rain possible,12.6,13.8,4.7,05:36 AM,07:13 PM,0.48
2016-04-14,76.0,10.7,9.5,Patchy rain possible,13.5,13.3,3.9,05:34 AM,07:14 PM,0.75
2016-04-15,76.0,10.3,8.9,Patchy rain possible,12.8,13.9,4.2,05:32 AM,07:16 PM,0.68
2016-04-16,77.0,10.2,8.7,Patchy rain possible,12.6,13.7,5.3,05:30 AM,07:17 PM,0.72
2016-04-17,75.0,10.3,8.9,Moderate rain at times,13.1,13.0,3.5,05:28 AM,07:19 PM,1.45
2016-04-18,79.0,9.8,9.3,Moderate rain at times,12.5,14.0,4.7,05:26 AM,07:20 PM,1.5
2016-04-19,76.0,10.6,8.7,Patchy rain possible,13.6,15.4,4.4,05:25 AM,07:22 PM,1.12
2016-04-20,75.0,11.8,8.9,Patchy rain possible,14.9,14.2,4.1,05:23 AM,07:23 PM,0.59
2016-04-21,65.0,14.1,10.0,Sunny,19.1,12.2,3.7,05:21 AM,07:25 PM,0.0
2016-04-22,70.0,14.3,10.0,Overcast,16.3,15.1,6.3,05:19 AM,07:26 PM,0.0
2016-04-23,90.0,8.0,6.8,Moderate rain,10.8,21.2,2.9,05:17 AM,07:28 PM,11.2
2016-04-24,77.0,4.8,9.6,Light sleet showers,7.5,22.7,-0.6,05:15 AM,07:29 PM,2.1
2016-04-25,80.0,4.3,8.4,Light sleet showers,6.4,28.1,-1.7,05:13 AM,07:31 PM,1.6
2016-04-26,89.0,3.4,6.5,Heavy snow,4.5,32.8,0.5,05:11 AM,07:32 PM,10.5
2016-04-27,78.0,4.3,8.4,Patchy moderate snow,6.8,33.1,-1.7,05:10 AM,07:33 PM,2.1
2016-04-28,71.0,6.3,8.9,Light drizzle,9.2,10.8,-1.7,05:08 AM,07:35 PM,0.7
2016-04-29,67.0,10.2,10.0,Partly cloudy,14.1,7.9,-0.6,05:06 AM,07:36 PM,0.0
2016-04-30,72.0,12.9,9.0,Moderate or heavy rain shower,16.1,16.6,1.3,05:04 AM,07:38 PM,10.2
2016-05-01,86.0,10.9,8.1,Moderate or heavy rain shower,13.9,26.3,6.1,05:03 AM,07:39 PM,24.3
2016-05-02,77.0,13.0,8.9,Sunny,16.7,12.6,4.2,05:01 AM,07:41 PM,1.8
2016-05-03,79.0,11.2,9.9,Light rain shower,14.1,27.7,4.2,04:59 AM,07:42 PM,2.0
2016-05-04,67.0,11.2,10.0,Partly cloudy,13.6,13.0,1.9,04:58 AM,07:44 PM,0.1
2016-05-05,74.0,12.4,10.0,Sunny,16.3,28.4,2.9,04:56 AM,07:45 PM,0.0
